issue_a,issue_b,split_a,split_b,cosine_similarity,cross_split,decision
23533,23372,train,train,0.9212,False,
36278,32684,train,train,0.9210,False,
37744,37755,train,train,0.9210,False,
30335,30714,train,val,0.9207,True,
30187,35845,train,train,0.9207,False,
30187,35293,train,val,0.9207,True,
92095,92099,test,test,0.9206,False,
23533,29975,train,train,0.9206,False,
92103,92105,test,test,0.9204,False,
92087,92095,test,test,0.9203,False,
92096,92101,test,test,0.9202,False,
37744,37754,train,train,0.9202,False,
37762,37767,val,train,0.9202,True,
18928,19229,train,val,0.9200,True,
30978,30525,train,train,0.9198,False,
33997,32954,val,val,0.9197,False,
32505,29820,train,train,0.9193,False,
29820,31971,train,train,0.9192,False,
92090,92101,test,test,0.9191,False,
92086,92091,test,test,0.9182,False,
33997,37952,val,val,0.9181,False,
55190,56090,train,train,0.9175,False,
30430,29751,train,train,0.9174,False,
92085,92096,test,test,0.9174,False,
89892,89893,test,test,0.9173,False,
92091,92097,test,test,0.9171,False,
28257,29159,train,train,0.9170,False,
92086,92092,test,test,0.9168,False,
33482,37921,train,train,0.9167,False,
37744,37766,train,train,0.9166,False,
30388,34331,train,train,0.9166,False,
92086,92105,test,test,0.9164,False,
27594,36861,train,val,0.9163,True,
27594,36874,train,train,0.9163,False,
27594,37602,train,val,0.9163,True,
27594,38044,train,val,0.9163,True,
92085,92090,test,test,0.9162,False,
92084,92103,test,test,0.9161,False,
35589,33904,train,train,0.9160,False,
92087,92091,test,test,0.9159,False,
36408,26126,train,train,0.9159,False,
37756,37762,train,val,0.9159,True,
92092,92097,test,test,0.9157,False,
36326,37877,train,val,0.9156,True,
32505,31971,train,train,0.9153,False,
92097,92105,test,test,0.9153,False,
27669,30317,train,val,0.9152,True,
28142,29259,val,train,0.9151,True,
29256,30072,train,train,0.9150,False,
32959,30519,train,train,0.9148,False,
32974,32715,train,train,0.9146,False,
126812,126813,test,test,0.9146,False,
92087,92092,test,test,0.9145,False,
37735,37924,val,train,0.9144,True,
37757,37766,train,train,0.9143,False,
37754,37762,train,val,0.9143,True,
92087,92105,test,test,0.9141,False,
92088,92096,test,test,0.9138,False,
92090,92098,test,test,0.9136,False,
29834,29149,train,train,0.9132,False,
34331,29559,train,train,0.9132,False,
37948,32684,val,train,0.9131,True,
92093,92101,test,test,0.9130,False,
92101,92103,test,test,0.9127,False,
29256,29659,train,train,0.9127,False,
30388,35337,train,train,0.9127,False,
92088,92090,test,test,0.9126,False,
28010,33997,train,val,0.9125,True,
28565,29256,train,train,0.9125,False,
92096,92102,test,test,0.9125,False,
29072,28437,train,train,0.9123,False,
92084,92101,test,test,0.9122,False,
33995,34970,train,val,0.9120,True,
36959,27329,val,train,0.9119,True,
36959,27322,val,train,0.9119,True,
36960,27329,val,train,0.9119,True,
36960,27322,val,train,0.9119,True,
37116,27329,train,train,0.9119,False,
37116,27322,train,train,0.9119,False,
37514,27329,train,train,0.9119,False,
37514,27322,train,train,0.9119,False,
38114,27329,train,train,0.9119,False,
38114,27322,train,train,0.9119,False,
92095,92101,test,test,0.9118,False,
37766,37117,train,train,0.9118,False,
34799,37877,train,val,0.9116,True,
37952,28427,val,train,0.9114,True,
37734,37764,val,val,0.9113,False,
28880,29084,val,train,0.9113,True,
92090,92102,test,test,0.9113,False,
34035,35399,val,val,0.9113,False,
92095,92096,test,test,0.9112,False,
36109,36165,train,train,0.9111,False,
37106,37921,train,train,0.9109,False,
34798,34655,train,train,0.9107,False,
28565,28825,train,train,0.9104,False,
37179,38034,train,train,0.9104,False,
37741,37742,train,train,0.9103,False,
37741,37901,train,train,0.9103,False,
37743,37742,train,train,0.9103,False,
37743,37901,train,train,0.9103,False,
37742,37899,train,train,0.9103,False,
37742,37980,train,train,0.9103,False,
37742,38005,train,val,0.9103,True,
37742,37981,train,val,0.9103,True,
37899,37901,train,train,0.9103,False,
37901,37980,train,train,0.9103,False,
37901,38005,train,val,0.9103,True,
37901,37981,train,val,0.9103,True,
33882,33874,train,val,0.9103,True,
66544,66543,test,test,0.9103,False,
92093,92085,test,test,0.9102,False,
37053,37975,val,train,0.9100,True,
37744,37764,train,val,0.9099,True,
92085,92103,test,test,0.9099,False,
56242,56243,val,train,0.9098,True,
92090,92099,test,test,0.9097,False,
92086,92089,test,test,0.9096,False,
92084,92085,test,test,0.9094,False,
38209,28384,train,val,0.9093,True,
29559,35337,train,train,0.9093,False,
36266,37877,val,val,0.9091,False,
28010,32954,train,val,0.9090,True,
92085,92095,test,test,0.9089,False,
30157,30175,train,train,0.9089,False,
37747,37117,train,train,0.9087,False,
32505,34221,train,train,0.9087,False,
32980,37814,val,train,0.9087,True,
37814,27920,train,train,0.9087,False,
92089,92097,test,test,0.9084,False,
37757,37767,train,train,0.9081,False,
4717,4127,val,train,0.9081,True,
27604,36932,train,train,0.9080,False,
27604,37425,train,train,0.9080,False,
27604,37960,train,val,0.9080,True,
36932,27616,train,train,0.9080,False,
37425,27616,train,train,0.9080,False,
37960,27616,val,train,0.9080,True,
34654,33256,train,train,0.9079,False,
36952,37893,train,val,0.9077,True,
101951,111972,test,test,0.9077,False,
92093,92098,test,test,0.9076,False,
92091,92101,test,test,0.9075,False,
34247,34122,val,train,0.9074,True,
92098,92103,test,test,0.9073,False,
92087,92089,test,test,0.9073,False,
27529,32505,train,train,0.9071,False,
27529,31971,train,train,0.9071,False,
55192,56080,train,train,0.9070,False,
92084,92098,test,test,0.9068,False,
37747,37762,train,val,0.9068,True,
67670,63030,test,train,0.9067,True,ignore
27635,27662,train,train,0.9067,False,
92093,92088,test,test,0.9066,False,
37924,37928,train,val,0.9065,True,
37767,37117,train,train,0.9064,False,
27917,31591,train,train,0.9064,False,
31591,31592,train,train,0.9064,False,
92088,92103,test,test,0.9063,False,
34035,32942,val,train,0.9063,True,
37906,37924,train,train,0.9061,False,
92092,92101,test,test,0.9061,False,
32971,32972,train,train,0.9060,False,
27691,30689,train,val,0.9060,True,
92084,92088,test,test,0.9058,False,
27537,37931,train,train,0.9057,False,
37757,37764,train,val,0.9057,True,
92101,92105,test,test,0.9056,False,
37744,37747,train,train,0.9056,False,
27660,27669,train,train,0.9056,False,
92088,92095,test,test,0.9053,False,
92102,92103,test,test,0.9050,False,
28825,30072,train,train,0.9049,False,
10119,10123,train,train,0.9048,False,
92085,92091,test,test,0.9046,False,
33994,32942,val,train,0.9046,True,
92084,92102,test,test,0.9045,False,
28768,32642,val,train,0.9045,True,
37754,37764,train,val,0.9045,True,
37975,33482,train,train,0.9045,False,
78295,78296,test,test,0.9044,False,
37909,37917,train,train,0.9043,False,
32698,32710,val,train,0.9043,True,
37756,37766,train,train,0.9041,False,
92095,92102,test,test,0.9041,False,
92093,92099,test,test,0.9037,False,
33295,33327,train,train,0.9036,False,
33295,33325,train,train,0.9036,False,
33327,33302,train,train,0.9036,False,
33302,33325,train,train,0.9036,False,
37817,37993,val,val,0.9035,False,
37817,37170,val,train,0.9035,True,
37861,37993,train,val,0.9035,True,
37861,37170,train,train,0.9035,False,
37988,37993,train,val,0.9035,True,
37988,37170,train,train,0.9035,False,
92099,92103,test,test,0.9034,False,
92085,92092,test,test,0.9032,False,
92084,92099,test,test,0.9029,False,
92085,92105,test,test,0.9028,False,
92091,92098,test,test,0.9021,False,
37747,37757,train,train,0.9020,False,
34654,32692,train,train,0.9020,False,
27635,29820,train,train,0.9019,False,
28492,26135,val,train,0.9015,True,
70661,74661,test,test,0.9013,False,
36927,37105,train,train,0.9012,False,
92088,92091,test,test,0.9011,False,
63499,63500,train,train,0.9009,False,
31350,30335,val,train,0.9009,True,
36204,37748,train,train,0.9008,False,
37147,37344,train,train,0.9008,False,
37610,27320,train,train,0.9007,False,
27320,37409,train,train,0.9007,False,
27320,37956,train,val,0.9007,True,
92092,92098,test,test,0.9007,False,
35977,35981,train,train,0.9006,False,
37756,37764,train,val,0.9005,True,
35306,35441,train,train,0.9005,False,
92090,92096,test,test,0.9004,False,
56241,56243,train,train,0.9004,False,
115675,116492,test,test,0.9004,False,
27493,27317,train,train,0.9003,False,
92098,92105,test,test,0.9002,False,
28825,29256,train,train,0.9001,False,
36553,37147,train,train,0.9000,False,
88441,88475,test,test,0.8998,False,
21845,21847,train,val,0.8998,True,
92091,92102,test,test,0.8998,False,
33341,28900,val,val,0.8998,False,
28900,28998,val,train,0.8998,True,
37755,37764,train,val,0.8997,True,
92088,92092,test,test,0.8997,False,
37975,38034,train,train,0.8996,False,
74821,78901,test,test,0.8995,False,
36317,36553,val,train,0.8993,True,
92088,92105,test,test,0.8992,False,
31059,31097,train,train,0.8992,False,
37755,37766,train,train,0.8992,False,
37417,33730,train,train,0.8990,False,
36956,37737,train,train,0.8990,False,
36956,37894,train,train,0.8990,False,
37737,37782,train,train,0.8990,False,
37782,37894,train,train,0.8990,False,
92089,92101,test,test,0.8989,False,
31838,37993,val,val,0.8986,False,
31838,37170,val,train,0.8986,True,
92092,92102,test,test,0.8984,False,
27635,31971,train,train,0.8984,False,
34655,34679,train,train,0.8983,False,
37756,37767,train,train,0.8983,False,
37952,32954,val,val,0.8983,False,
92091,92099,test,test,0.8982,False,
37760,37117,train,train,0.8981,False,
92102,92105,test,test,0.8980,False,
89811,89177,test,test,0.8978,False,
34797,33756,train,train,0.8976,False,
31101,31105,train,val,0.8976,True,
28863,30689,train,val,0.8975,True,
37106,33482,train,train,0.8972,False,
37795,38017,train,train,0.8971,False,
37795,38016,train,train,0.8971,False,
37795,38027,train,train,0.8971,False,
37795,38029,train,val,0.8971,True,
92092,92099,test,test,0.8968,False,
36787,34192,val,train,0.8966,True,
28413,34192,val,train,0.8966,True,
30066,34192,val,train,0.8966,True,
31855,34192,train,train,0.8966,False,
33313,26135,train,train,0.8965,False,
33883,33876,train,train,0.8964,False,
92099,92105,test,test,0.8964,False,
29084,29390,train,train,0.8964,False,
74261,73999,test,test,0.8962,False,
21844,21847,train,val,0.8962,True,
92085,92089,test,test,0.8961,False,
27517,36860,train,train,0.8960,False,
27517,36875,train,train,0.8960,False,
27517,37204,train,train,0.8960,False,
37754,37766,train,train,0.8960,False,
20633,20655,train,train,0.8960,False,
38211,38198,train,train,0.8960,False,
92086,92100,test,test,0.8958,False,
36821,30566,train,train,0.8956,False,
30542,30549,train,train,0.8953,False,
37820,37924,train,train,0.8952,False,
70661,78901,test,test,0.8951,False,
37106,34686,train,train,0.8951,False,
15747,10760,train,train,0.8951,False,
92096,92105,test,test,0.8950,False,
5873,5876,val,train,0.8947,True,
91739,91757,test,test,0.8947,False,
92097,92100,test,test,0.8947,False,
25140,26112,train,train,0.8946,False,
37581,37738,train,train,0.8946,False,
37581,37882,train,val,0.8946,True,
37738,38025,train,train,0.8946,False,
37738,38011,train,train,0.8946,False,
38025,37882,train,val,0.8946,True,
37882,38011,val,train,0.8946,True,
92093,92096,test,test,0.8945,False,
37748,37910,train,val,0.8944,True,
92096,92103,test,test,0.8942,False,
59764,64806,train,train,0.8941,False,
31462,30542,train,train,0.8941,False,
21812,21845,train,train,0.8939,False,
92084,92096,test,test,0.8937,False,
37877,37948,val,val,0.8936,False,
92087,92100,test,test,0.8936,False,
92089,92098,test,test,0.8935,False,
37755,37767,train,train,0.8934,False,
37161,37182,train,train,0.8934,False,
92093,92090,test,test,0.8934,False,
37747,37756,train,train,0.8932,False,
92090,92103,test,test,0.8931,False,
66566,66570,test,test,0.8931,False,
10119,10125,train,train,0.8929,False,
27635,34221,train,train,0.8928,False,
34697,37106,train,train,0.8927,False,
36278,37948,train,val,0.8926,True,
92084,92090,test,test,0.8926,False,
92088,92089,test,test,0.8926,False,
92090,92095,test,test,0.8921,False,
21812,21844,train,train,0.8919,False,
84245,89893,test,test,0.8918,False,
971,663,train,train,0.8916,False,
36929,36938,train,train,0.8916,False,
36929,37168,train,train,0.8916,False,
36929,37930,train,train,0.8916,False,
36929,38066,train,train,0.8916,False,
36938,37213,train,train,0.8916,False,
37168,37213,train,train,0.8916,False,
37930,37213,train,train,0.8916,False,
38066,37213,train,train,0.8916,False,
36930,36939,train,train,0.8916,False,
36939,37437,train,train,0.8916,False,
28825,29659,train,train,0.8913,False,
31503,34121,train,train,0.8913,False,
92089,92102,test,test,0.8913,False,
101285,101286,test,test,0.8913,False,
37754,37767,train,train,0.8911,False,
28523,28774,train,val,0.8910,True,
33377,35396,train,train,0.8907,False,
33388,35396,train,train,0.8907,False,
33993,35396,val,train,0.8907,True,
36895,35396,train,train,0.8907,False,
34796,35396,train,train,0.8907,False,
43340,26134,train,train,0.8906,False,
28384,32214,val,train,0.8904,True,
37748,37796,train,train,0.8903,False,
38034,37921,train,train,0.8903,False,
37735,37759,val,train,0.8902,True,
36932,38263,train,val,0.8898,True,
36932,36954,train,train,0.8898,False,
37425,38263,train,val,0.8898,True,
37425,36954,train,train,0.8898,False,
37960,38263,val,val,0.8898,False,
37960,36954,val,train,0.8898,True,
92089,92099,test,test,0.8897,False,
32950,30519,train,train,0.8897,False,
85215,103919,test,test,0.8896,False,
34064,34317,train,train,0.8895,False,
27493,27773,train,train,0.8895,False,
27493,28576,train,val,0.8895,True,
38034,35150,train,train,0.8895,False,
34736,34121,train,train,0.8894,False,
34799,36326,train,train,0.8892,False,
92091,92096,test,test,0.8891,False,
37975,37921,train,train,0.8889,False,
37053,34686,val,train,0.8887,True,
4717,3686,val,train,0.8887,True,
86879,87388,test,test,0.8884,False,
36074,35392,train,train,0.8883,False,
92090,92091,test,test,0.8879,False,
34697,38034,train,train,0.8877,False,
92092,92096,test,test,0.8877,False,
34799,36266,train,val,0.8875,True,
37735,37928,val,val,0.8874,False,
92093,92103,test,test,0.8872,False,
27660,29770,train,train,0.8871,False,
24606,24931,train,train,0.8870,False,
92093,92084,test,test,0.8867,False,
29585,30308,train,train,0.8866,False,
92090,92092,test,test,0.8866,False,
33023,28220,train,train,0.8864,False,
32732,35392,train,train,0.8863,False,
92093,92095,test,test,0.8863,False,
29072,30072,train,train,0.8862,False,
67606,62713,test,train,0.8862,True,ignore
92090,92105,test,test,0.8861,False,
22398,22399,train,train,0.8860,False,
92095,92103,test,test,0.8860,False,
19229,19254,val,train,0.8859,True,
37747,37755,train,train,0.8856,False,
92084,92095,test,test,0.8855,False,
30335,30342,train,train,0.8855,False,
27767,34078,train,train,0.8854,False,
27767,34656,train,train,0.8854,False,
28615,34078,train,train,0.8854,False,
28615,34656,train,train,0.8854,False,
92100,92101,test,test,0.8853,False,
37734,37767,val,train,0.8852,True,
86398,86440,test,test,0.8851,False,
33304,33329,train,train,0.8848,False,
33304,33330,train,train,0.8848,False,
33304,33331,train,train,0.8848,False,
33305,33329,train,train,0.8848,False,
33305,33330,train,train,0.8848,False,
33305,33331,train,train,0.8848,False,
33306,33329,val,train,0.8848,True,
33306,33330,val,train,0.8848,True,
33306,33331,val,train,0.8848,True,
33307,33329,train,train,0.8848,False,
33307,33330,train,train,0.8848,False,
33307,33331,train,train,0.8848,False,
33308,33329,train,train,0.8848,False,
33308,33330,train,train,0.8848,False,
33308,33331,train,train,0.8848,False,
32708,32961,train,train,0.8847,False,
28214,36917,val,train,0.8844,True,
28214,33827,val,val,0.8844,False,
32691,32693,val,train,0.8844,True,
37949,37954,train,train,0.8843,False,
29072,29659,train,train,0.8842,False,
28214,28863,val,train,0.8842,True,
34781,34871,train,train,0.8840,False,
28565,29072,train,train,0.8838,False,
37747,37754,train,train,0.8838,False,
27290,27344,train,train,0.8838,False,
18928,19254,train,train,0.8836,False,
37577,38205,train,train,0.8833,False,
28264,37101,val,val,0.8830,False,
38034,33406,train,train,0.8826,False,
92085,92100,test,test,0.8825,False,
37759,37928,train,val,0.8825,True,
37759,37906,train,train,0.8821,False,
92093,92091,test,test,0.8821,False,
74661,74821,test,test,0.8821,False,
36955,37610,train,train,0.8820,False,
36955,37409,train,train,0.8820,False,
36955,37956,train,val,0.8820,True,
37610,38159,train,train,0.8820,False,
38159,37409,train,train,0.8820,False,
38159,37956,train,val,0.8820,True,
34812,34823,train,train,0.8820,False,
34812,34155,train,train,0.8820,False,
34812,35006,train,train,0.8820,False,
34823,35107,train,val,0.8820,True,
34823,34115,train,train,0.8820,False,
35107,34155,val,train,0.8820,True,
35107,35006,val,train,0.8820,True,
34115,34155,train,train,0.8820,False,
34115,35006,train,train,0.8820,False,
28274,33738,val,train,0.8819,True,
28274,34815,val,train,0.8819,True,
28274,35754,val,val,0.8819,False,
28274,34170,val,train,0.8819,True,
32346,33738,val,train,0.8819,True,
32346,34815,val,train,0.8819,True,
32346,35754,val,val,0.8819,False,
32346,34170,val,train,0.8819,True,
33738,28306,train,train,0.8819,False,
33738,30303,train,train,0.8819,False,
34815,28306,train,train,0.8819,False,
34815,30303,train,train,0.8819,False,
35754,28306,val,train,0.8819,True,
35754,30303,val,train,0.8819,True,
28306,34170,train,train,0.8819,False,
30303,34170,train,train,0.8819,False,
92091,92103,test,test,0.8818,False,
37053,38034,val,train,0.8817,True,
92084,92091,test,test,0.8813,False,
30519,30571,train,val,0.8813,True,
34034,34065,train,val,0.8811,True,
27680,38198,train,train,0.8809,False,
92091,92095,test,test,0.8809,False,
37906,37928,train,val,0.8808,True,
92093,92092,test,test,0.8807,False,
30261,28735,train,train,0.8807,False,
92089,92096,test,test,0.8807,False,
37734,37766,val,train,0.8805,True,
92092,92103,test,test,0.8804,False,
92093,92105,test,test,0.8803,False,
92098,92100,test,test,0.8800,False,
92084,92092,test,test,0.8800,False,
30708,32819,val,train,0.8799,True,
30708,32821,val,train,0.8799,True,
30708,32548,val,train,0.8799,True,
86872,87961,test,test,0.8799,False,
31513,33739,train,train,0.8798,False,
31513,34175,train,train,0.8798,False,
31513,35575,train,val,0.8798,True,
31513,36452,train,train,0.8798,False,
31513,34231,train,train,0.8798,False,
37178,37940,train,val,0.8797,True,
37848,37940,val,val,0.8797,False,
37895,37940,train,val,0.8797,True,
37940,37947,val,val,0.8797,False,
92089,92090,test,test,0.8795,False,
92084,92105,test,test,0.8795,False,
92092,92095,test,test,0.8795,False,
38209,31935,train,train,0.8795,False,
38034,33482,train,train,0.8791,False,
92095,92105,test,test,0.8791,False,
92088,92100,test,test,0.8790,False,
34064,34104,train,train,0.8789,False,
37229,37992,val,train,0.8786,True,
27917,30317,train,val,0.8784,True,
31592,30317,train,val,0.8784,True,
37744,37117,train,train,0.8783,False,
38172,32961,train,train,0.8782,False,
28264,38201,val,train,0.8782,True,
38034,34686,train,train,0.8780,False,
92100,92102,test,test,0.8778,False,
36317,37344,val,train,0.8778,True,
29256,28437,train,train,0.8778,False,
33402,34065,train,val,0.8778,True,
92103,92104,test,test,0.8777,False,
27773,27317,train,train,0.8777,False,
28576,27317,val,train,0.8777,True,
37931,38060,train,val,0.8775,True,
19002,19254,train,train,0.8775,False,
37735,37906,val,train,0.8775,True,
26955,38198,train,train,0.8773,False,
29604,29964,train,train,0.8769,False,
27662,34221,train,train,0.8769,False,
35399,32942,val,train,0.8766,True,
92099,92100,test,test,0.8763,False,
37796,37907,train,train,0.8762,False,
54429,56078,train,val,0.8761,True,
31085,34207,train,train,0.8755,False,
36204,37907,train,train,0.8754,False,
92091,92092,test,test,0.8754,False,
28565,28437,train,train,0.8752,False,
31350,30714,val,val,0.8751,False,
92091,92105,test,test,0.8749,False,
26149,26151,train,train,0.8748,False,
27675,30519,train,train,0.8747,False,
37163,93536,train,test,0.8747,True,ignore
29072,29256,train,train,0.8745,False,
30157,30169,train,train,0.8744,False,
32267,30264,train,train,0.8743,False,
10773,14899,train,val,0.8742,True,
37762,37117,val,train,0.8742,True,
56244,56879,train,train,0.8740,False,
92086,92104,test,test,0.8740,False,
92086,92094,test,test,0.8738,False,
92093,92089,test,test,0.8738,False,
57159,64806,train,train,0.8737,False,
37106,37975,train,train,0.8737,False,
92092,92105,test,test,0.8736,False,
130672,130914,test,test,0.8736,False,
92089,92103,test,test,0.8735,False,
92084,92089,test,test,0.8730,False,
92097,92104,test,test,0.8729,False,
92094,92097,test,test,0.8727,False,
36917,30689,train,val,0.8727,True,
33827,30689,val,val,0.8727,False,
31840,33740,train,val,0.8726,True,
31840,34177,train,train,0.8726,False,
31840,34716,train,train,0.8726,False,
31840,34388,train,train,0.8726,False,
32256,33740,train,val,0.8726,True,
32256,34177,train,train,0.8726,False,
32256,34716,train,train,0.8726,False,
32256,34388,train,train,0.8726,False,
33740,34166,val,train,0.8726,True,
33740,28083,val,train,0.8726,True,
33740,34465,val,train,0.8726,True,
33740,32343,val,train,0.8726,True,
34166,34177,train,train,0.8726,False,
34166,34716,train,train,0.8726,False,
34166,34388,train,train,0.8726,False,
34177,28083,train,train,0.8726,False,
34177,34465,train,train,0.8726,False,
34177,32343,train,train,0.8726,False,
34716,28083,train,train,0.8726,False,
34716,34465,train,train,0.8726,False,
34716,32343,train,train,0.8726,False,
28083,34388,train,train,0.8726,False,
34388,34465,train,train,0.8726,False,
34388,32343,train,train,0.8726,False,
92089,92095,test,test,0.8725,False,
34301,30519,val,train,0.8724,True,
27272,30607,train,train,0.8724,False,
34221,29820,train,train,0.8723,False,
34034,33402,train,train,0.8719,False,
92087,92104,test,test,0.8718,False,
92087,92094,test,test,0.8716,False,
31935,32214,train,train,0.8713,False,
34654,28067,train,train,0.8713,False,
10123,10125,train,train,0.8711,False,
37757,37117,train,train,0.8711,False,
92104,92105,test,test,0.8709,False,
38209,32214,train,train,0.8707,False,
28214,26970,val,train,0.8707,True,
34654,28378,train,train,0.8703,False,
28420,28426,val,train,0.8703,True,
28657,30519,train,train,0.8703,False,
91972,91985,test,test,0.8698,False,
28214,27691,val,train,0.8698,True,
30072,28437,train,train,0.8697,False,
28880,28737,val,val,0.8695,False,
28657,32959,train,train,0.8694,False,
39984,39985,train,train,0.8694,False,
33703,36230,val,val,0.8693,False,
32950,27317,train,train,0.8692,False,
54429,56090,train,train,0.8690,False,
33703,33405,val,val,0.8688,False,
32692,33256,train,train,0.8687,False,
37734,37747,val,train,0.8686,True,
83629,83631,test,test,0.8685,False,
92089,92091,test,test,0.8684,False,
28554,38064,train,train,0.8684,False,
8682,12273,train,train,0.8680,False,
37969,33398,train,train,0.8679,False,
33023,34121,train,train,0.8678,False,
37756,37117,train,train,0.8674,False,
92096,92100,test,test,0.8673,False,
36010,36159,train,train,0.8672,False,
56241,56242,train,val,0.8672,True,
92089,92092,test,test,0.8671,False,
27675,27317,train,train,0.8670,False,
55189,55192,train,train,0.8669,False,
28825,28437,train,train,0.8668,False,
92089,92105,test,test,0.8667,False,
31187,36846,train,train,0.8664,False,
31187,34665,train,train,0.8664,False,
34785,36846,train,train,0.8664,False,
34785,34665,train,train,0.8664,False,
36846,28336,train,val,0.8664,True,
36846,31742,train,val,0.8664,True,
36846,32540,train,train,0.8664,False,
28336,34665,val,train,0.8664,True,
31742,34665,val,train,0.8664,True,
32540,34665,train,train,0.8664,False,
92090,92100,test,test,0.8662,False,
37044,28383,train,train,0.8661,False,
28383,33399,train,train,0.8661,False,
28383,34087,train,train,0.8661,False,
37907,37910,train,val,0.8658,True,
33882,34855,train,val,0.8657,True,
27317,30571,train,val,0.8657,True,
10119,10121,train,train,0.8652,False,
35306,35396,train,train,0.8650,False,
37053,37179,val,train,0.8649,True,
10121,10123,train,train,0.8646,False,
28415,42724,val,train,0.8643,True,
37877,33730,val,train,0.8643,True,
37759,37820,train,train,0.8641,False,
27477,37101,train,val,0.8640,True,
25083,24607,train,val,0.8640,True,
34301,27317,val,train,0.8640,True,
33323,33326,train,val,0.8639,True,
34697,37975,train,train,0.8638,False,
92101,92104,test,test,0.8637,False,
32758,34372,train,train,0.8636,False,
37754,37117,train,train,0.8636,False,
92094,92101,test,test,0.8636,False,
35750,28096,train,val,0.8634,True,
37917,37928,train,val,0.8630,True,
33023,28399,train,train,0.8626,False,
37820,37906,train,train,0.8621,False,
37755,37117,train,train,0.8621,False,
101286,101341,test,test,0.8621,False,
30375,34835,train,train,0.8618,False,
30375,33400,train,train,0.8618,False,
30375,34077,train,train,0.8618,False,
32910,34835,val,train,0.8618,True,
32910,33400,val,train,0.8618,True,
32910,34077,val,train,0.8618,True,
32994,34835,train,train,0.8618,False,
32994,33400,train,train,0.8618,False,
32994,34077,train,train,0.8618,False,
34835,34986,train,val,0.8618,True,
34835,28730,train,train,0.8618,False,
34835,30322,train,val,0.8618,True,
34835,30408,train,train,0.8618,False,
34835,30570,train,train,0.8618,False,
34835,32036,train,train,0.8618,False,
34835,34117,train,train,0.8618,False,
34835,35826,train,val,0.8618,True,
34986,33400,val,train,0.8618,True,
34986,34077,val,train,0.8618,True,
28730,33400,train,train,0.8618,False,
28730,34077,train,train,0.8618,False,
30322,33400,val,train,0.8618,True,
30322,34077,val,train,0.8618,True,
30408,33400,train,train,0.8618,False,
30408,34077,train,train,0.8618,False,
30570,33400,train,train,0.8618,False,
30570,34077,train,train,0.8618,False,
32036,33400,train,train,0.8618,False,
32036,34077,train,train,0.8618,False,
33400,34117,train,train,0.8618,False,
33400,35826,train,val,0.8618,True,
34077,34117,train,train,0.8618,False,
34077,35826,train,val,0.8618,True,
57159,59764,train,train,0.8616,False,
34686,37921,train,train,0.8613,False,
18337,13891,train,train,0.8613,False,
33315,33895,train,train,0.8613,False,
92085,92104,test,test,0.8610,False,
27673,38198,train,train,0.8609,False,
92085,92094,test,test,0.8609,False,
32959,30571,train,val,0.8607,True,
29040,34367,train,val,0.8606,True,
92093,92100,test,test,0.8605,False,
27529,34221,train,train,0.8603,False,
92100,92103,test,test,0.8603,False,
28426,28523,train,train,0.8602,False,
5962,5967,train,train,0.8601,False,
32950,32959,train,train,0.8599,False,
34887,37992,train,train,0.8599,False,
92084,92100,test,test,0.8598,False,
92095,92100,test,test,0.8593,False,
38211,26955,train,train,0.8592,False,
33406,37921,train,train,0.8592,False,
34033,35441,train,train,0.8592,False,
33874,34855,val,val,0.8591,False,
36787,37817,val,val,0.8589,False,
36787,37861,val,train,0.8589,True,
36787,37988,val,train,0.8589,True,
37817,28413,val,val,0.8589,False,
37817,30066,val,val,0.8589,False,
37817,31855,val,train,0.8589,True,
37861,28413,train,val,0.8589,True,
37861,30066,train,val,0.8589,True,
37861,31855,train,train,0.8589,False,
37988,28413,train,val,0.8589,True,
37988,30066,train,val,0.8589,True,
37988,31855,train,train,0.8589,False,
28399,34121,train,train,0.8587,False,
92098,92104,test,test,0.8586,False,
92094,92098,test,test,0.8584,False,
33324,33326,train,val,0.8584,True,
38201,27477,train,train,0.8584,False,
33874,34671,val,train,0.8583,True,
33891,34102,train,train,0.8581,False,
66550,66570,test,test,0.8579,False,
34970,35397,val,train,0.8577,True,
92088,92104,test,test,0.8576,False,
33291,30523,train,val,0.8576,True,
32059,31105,train,val,0.8575,True,
36896,31105,val,val,0.8575,False,
31105,32437,val,train,0.8575,True,
27675,32959,train,train,0.8575,False,
92088,92094,test,test,0.8575,False,
34301,32959,val,train,0.8571,True,
35150,37921,train,train,0.8570,False,
37735,37820,val,train,0.8569,True,
35385,36126,train,val,0.8568,True,
28429,28880,val,val,0.8568,False,
29659,28437,train,train,0.8566,False,
37734,37760,val,train,0.8566,True,
28514,34202,val,train,0.8566,True,
92102,92104,test,test,0.8564,False,
78129,82298,test,test,0.8563,False,
92094,92102,test,test,0.8563,False,
27917,29770,train,train,0.8560,False,
31592,29770,train,train,0.8560,False,
34221,31971,train,train,0.8560,False,
37993,34192,val,train,0.8559,True,
34192,37170,train,train,0.8559,False,
34034,33403,train,train,0.8559,False,
37106,35150,train,train,0.8557,False,
29084,28737,train,val,0.8556,True,
9224,6109,train,train,0.8555,False,
28880,29390,val,train,0.8553,True,
92091,92100,test,test,0.8553,False,
37106,37179,train,train,0.8553,False,
92099,92104,test,test,0.8549,False,
84652,93584,test,test,0.8549,False,
92094,92099,test,test,0.8548,False,
7016,7521,train,train,0.8548,False,
